"CODE,N,5,0","NAME,C,16","DISTRICT,C,29","T_POPULAT°,N,12,0","DENSITY,N,9,0","HOUSEHOLDS,N,14,0","PERS/HOUSE,N,13,1","MALE_POP,N,11,0","FEMALE_POP,N,13,0","SR_POPULAT,N,13,0","T_CHILDREN,N,12,0","M_CHILDREN,N,12,0","F_CHILDREN,N,12,0","SR_CHILDRE,N,12,0","T_SC,N,7,0","T%_SC,N,7,2","M_SC,N,12,0","F_SC,N,12,0","SR_SC,N,12,0","T_ST,N,12,0","T%_ST,N,7,2","M_ST,N,12,0","F_ST,N,12,0","SR_ST,N,12,0","T_LITTERAT,N,12,0","T%_LITTERA,N,12,2","M_LITTERAT,N,12,0","F_LITTERAT,N,12,0","SR_LITTERA,N,12,0","T_WORKERS,N,12,0","T%_WORKERS,N,14,2","M_WORKERS,N,12,0","F_WORKERS,N,12,0","SR_WORKERS,N,12,0","T_MARGINAL,N,12,0","T%_MARGINA,N,13,2","M_MARGINAL,N,12,0","F_MARGINAL,N,12,0","SR_MARGINA,N,12,0","T_NONWORK,N,12,0","T%_NONWORK,N,14,2","M_NONWORK,N,12,0","F_NONWORK,N,12,0","SR_NONWORK,N,12,0","T_PRIMARY,N,12,0","T%_PRIMARY,N,13,2","M_PRIMARY,N,12,0","F_PRIMARY,N,12,0","SR_PRIMARY,N,12,0","T_SECUND,N,12,0","T%_SECUND,N,12,2","M_SECUND,N,12,0","F_SECUND,N,12,0","SR_SECUND,N,12,0","T_TERTIARY,N,12,0","T%_TERTIAR,N,12,2","M_TERTIARY,N,12,0","F_TERTIARY,N,12,0","SR_TERTIAR,N,12,0","T_CULTIVAT,N,12,0","T%_CULTIVA,N,12,2","M_CULTIVAT,N,12,0","F_CULTIVAT,N,12,0","SR_CULTIVA,N,12,0","T_AGRI_LAB,N,12,0","T%_AGRI_LA,N,12,2","M_AGRI_LAB,N,12,0","F_AGRI_LAB,N,12,0","SR_AGRI_LA,N,12,0","T_FISH_FOR,N,12,0","T%_FISH_FO,N,12,2","M_FISH_FOR,N,12,0","F_FISH_FOR,N,12,0","SR_FISH_FO,N,12,0","T_MINING,N,12,0","T%_MINING,N,11,2","M_MINING,N,12,0","F_MINING,N,12,0","SR_MINING,N,12,0","T_HH_INDUS,N,12,0","T%_HH_INDU,N,12,2","M_HH_INDUS,N,12,0","F_HH_INDUS,N,12,0","SR_HH_INDU,N,12,0","T_OTH_INDU,N,12,0","T%_OTH_IND,N,12,2","M_OTH_INDU,N,12,0","F_OTH_INDU,N,12,0","SR_OTH_IND,N,12,0","T_CONSTRUC,N,12,0","T%_CONSTRU,N,13,2","M_CONSTRUC,N,12,0","F_CONSTRUC,N,12,0","SR_CONSTRU,N,12,0","T_TRADE,N,12,0","T%_TRADE,N,11,2","M_TRADE,N,12,0","F_TRADE,N,12,0","SR_TRADE,N,12,0","T_TRANSPOR,N,12,0","T%_TRANSPO,N,13,2","M_TRANSPOR,N,12,0","F_TRANSPOR,N,12,0","SR_TRANSPO,N,12,0","T_SERVICES,N,12,0","T%_SERVICE,N,13,2","M_SERVICES,N,12,0","F_SERVICES,N,12,0","SR_SERVICE,N,12,0","LU_FOREST,N,11,2","LU%_FOREST,N,13,2","LU_IRRIGAT,N,11,2","LU%_IRRIGA,N,12,2","LU_UNIRRIG,N,11,2","LU%_UNIRRI,N,12,2","LU_CULT_WA,N,13,2","LU%_CULT_W,N,13,2","LU_NON_CUL,N,13,2","LU%_NON_C,N,12,2","IR_WELL,N,9,2","IR_TUBEWEL,N,12,2","IR_TANK,N,8,2","IR_LAKE,N,8,2","IR_RIVER,N,9,2","IR_GVT_CAN,N,12,2","IR_PRIV_CA,N,11,2","IR_OTHER,N,10,2"
2002,Sankarankovil,Tirunelveli Kattabomman,269297,249,62778,4.3,133291,136006,980,38087,19478,18609,1047,69274,12.73,34275,34999,979,170,0.03,80,90,889,120575,52.15,76258,44317,1721,146123,29.07,78272,67851,1154,6610,0.09,253,6357,40,116564,20.34,54766,61798,886,115532,78.88,60875,54657,1114,17649,12.26,7319,10330,709,12942,8.86,10078,2864,3519,42947,20.52,27742,15205,1825,69488,47.55,30704,38784,792,2829,0.02,2200,629,3498,268,0.18,229,39,5872,6958,4.76,1697,5261,323,9874,6.76,4812,5062,951,817,0.56,810,7,115714,4391,3.01,4043,348,11618,1017,0.7,1003,14,71643,7534,5.16,5032,2502,2011,0.0,0.34,22520.5,25.77,65506.09,74.23,3313.38,3.06,16466.77,15.26,13842.09,0.0,8453.16,0.0,329.15,44.62,0.0,125.84
2001,Sivagiri,Tirunelveli Kattabomman,115851,232,28573,4.1,57495,58356,985,16313,8358,7955,1051,30431,12.89,14937,15494,964,543,0.24,279,264,1057,50392,50.63,32578,17814,1829,61583,29.01,33613,27970,1202,1759,0.08,93,1666,56,52509,20.53,23789,28720,828,50116,81.04,26596,23520,1131,5129,8.67,1912,3217,594,6338,10.29,5105,1233,4140,16360,29.39,10478,5882,1781,33138,53.81,15577,17561,887,406,0.01,344,62,5548,212,0.34,197,15,13133,3091,5.02,512,2579,199,1769,2.87,1131,638,1773,269,0.44,269,0,0,2270,3.69,2118,152,13934,436,0.71,427,9,47444,3632,5.9,2560,1072,2388,0.0,41.48,13500.98,76.2,4144.81,23.8,4603.16,9.88,6975.04,14.42,5875.78,1111.91,6207.48,0.0,0.0,494.07,0.0,137.13
2004,Tenkasi,Tirunelveli Kattabomman,390942,422,90749,4.3,194380,196562,989,55635,28583,27052,1057,65651,8.26,32275,33376,967,681,0.09,364,317,1148,193546,57.72,119583,73963,1617,202616,28.39,110971,91645,1211,11763,0.25,987,10776,92,176563,21.08,82422,94141,876,124638,61.44,79984,44654,1791,55339,27.39,11829,43510,272,22639,11.17,19158,3481,5504,58807,30.65,42174,16633,2536,64211,31.69,36432,27779,1311,1470,0.01,1241,229,5419,150,0.07,137,13,10538,44893,22.16,4302,40591,106,8953,4.42,6042,2911,2076,1493,0.74,1485,8,185625,9684,4.78,9293,391,23767,1943,0.96,1912,31,61677,11012,5.43,7953,3059,2600,58.0,14.76,26329.8,52.97,23380.28,47.03,11719.45,12.65,16620.99,18.95,14022.51,0.0,10168.71,0.0,0.0,2035.03,0.0,103.12
2003,Shencottah,Tirunelveli Kattabomman,69730,388,16469,4.2,34908,34822,1002,9924,5013,4911,1021,19313,13.93,9712,9601,1012,114,0.07,51,63,810,32056,53.6,20302,11754,1727,31284,27.44,19132,12152,1574,3388,0.33,230,3158,73,35058,22.29,15546,19512,797,21325,68.09,14457,6868,2105,6428,20.63,1731,4697,369,3531,11.29,2944,587,5015,6421,29.02,5274,1147,4598,14584,46.62,8895,5689,1564,295,0.01,263,32,8219,25,0.08,25,0,0,4771,15.25,647,4124,157,1416,4.53,844,572,1476,241,0.77,240,1,240000,1318,4.21,1236,82,15073,283,0.9,278,5,55600,1930,6.17,1430,500,2860,346.57,24.77,3715.11,28.75,9197.9,71.25,127.02,0.71,474.99,2.64,409.79,0.0,2190.01,0.0,6.59,1105.87,0.0,0.0
2007,Ambasamudram,Tirunelveli Kattabomman,275302,220,65981,4.2,134137,141165,950,38019,19428,18591,1045,52023,9.12,25111,26912,933,479,0.09,242,237,1021,155124,65.38,89033,66091,1347,130194,26.25,72254,57940,1247,10335,0.27,744,9591,78,134773,22.21,61139,73634,830,72047,55.26,47461,24586,1930,41488,31.95,10786,30702,351,16659,12.8,14007,2652,5282,33474,33.15,25104,8370,2999,35582,27.33,20656,14926,1384,2886,0.02,1614,1272,1269,105,0.08,87,18,4833,33663,25.86,3966,29697,134,6662,5.12,5683,979,5805,1163,0.89,1137,26,43731,6539,5.02,6251,288,21705,999,0.77,983,16,61438,9121,7.01,6773,2348,2885,35692.44,50.78,14920.71,80.66,3578.37,19.34,11632.12,9.28,30467.85,45.4,1544.1,0.0,6973.37,0.0,0.0,6403.18,0.0,0.0
2009,Radhapuram,Tirunelveli Kattabomman,215365,254,49246,4.4,102539,112826,909,27959,14214,13745,1034,29268,6.45,13889,15379,903,2446,0.52,1125,1321,852,138474,73.89,71448,67026,1066,85322,24.92,53664,31658,1695,8469,0.29,631,7838,81,121574,22.4,48244,73330,658,51717,60.51,37942,13775,2754,19569,23.04,5231,14338,365,14036,16.45,10491,3545,2959,20539,13.4,16612,3927,4230,25391,29.76,15881,9510,1670,5702,0.07,5380,322,16708,85,0.1,69,16,4313,13165,15.43,1103,12062,91,5553,6.51,3366,2187,1539,851,1.0,762,89,8562,5122,6.0,4576,546,8381,1129,1.32,1104,25,44160,7785,9.12,4811,2974,1618,0.0,0.0,12626.3,45.23,15288.43,54.77,21640.67,25.55,35051.4,41.5,6865.35,0.0,4921.11,0.0,0.0,833.41,0.0,6.43
2008,Nanguneri,Tirunelveli Kattabomman,172858,184,41280,4.2,82438,90420,912,23153,11729,11424,1027,30421,8.28,14319,16102,889,720,0.21,357,363,983,104320,69.68,56419,47901,1178,76080,26.29,45438,30642,1483,5463,0.36,622,4841,128,91315,21.05,36378,54937,662,55558,73.0,34114,21444,1591,10011,13.18,3361,6650,505,10511,13.82,7963,2548,3125,25218,24.07,18926,6292,3008,29416,38.66,14546,14870,978,906,0.01,624,282,2213,18,0.02,18,0,0,5783,7.6,746,5037,148,3606,4.74,1997,1609,1241,622,0.82,618,4,154500,3622,4.76,3235,387,8359,745,0.98,724,21,34476,6144,8.08,4004,2140,1871,22359.24,23.76,14412.79,62.39,8699.52,37.61,10717.95,11.39,37879.82,40.26,5055.73,0.0,8681.14,0.0,0.0,663.85,0.0,33.07
2006,Palayankottai,Tirunelveli Kattabomman,86941,329,20645,4.2,42333,44608,949,12064,6090,5974,1019,21991,12.29,10685,11306,945,224,0.14,119,105,1133,49834,66.55,28289,21545,1313,39457,26.61,23132,16325,1417,2424,0.22,189,2235,85,45060,21.87,19012,26048,730,25159,63.51,14151,11008,1286,6707,17.25,2780,3927,708,7591,19.24,6201,1390,4461,8975,25.71,6342,2633,2409,15538,39.38,7292,8246,884,545,0.01,440,105,4190,101,0.26,77,24,3208,3620,9.17,362,3258,111,2178,5.52,1589,589,2698,909,2.3,829,80,10363,2410,6.11,2153,257,8377,1125,2.85,1087,38,28605,4056,10.28,2961,1095,2704,615.18,2.33,5162.0,63.48,2969.34,36.52,7138.04,27.6,10362.6,39.26,810.1,0.0,3221.08,0.0,0.0,1130.82,0.0,0.0
2005,Tirunelveli,Tirunelveli Kattabomman,112370,219,26657,4.2,55277,57093,968,16258,8419,7839,1074,34684,15.06,16926,17758,953,166,0.08,87,79,1101,53992,56.18,32183,21809,1476,52771,27.43,30824,21947,1404,6788,0.37,417,6371,65,52811,21.39,24036,28775,835,36860,68.3,21996,14864,1480,9987,20.47,4217,5770,731,5924,11.23,4611,1313,3512,16174,22.75,11584,4590,2524,19133,36.26,9088,10045,905,736,0.01,589,147,4007,817,1.55,735,82,8963,5741,10.88,656,5085,129,3704,7.02,3057,647,4725,542,1.03,504,38,13263,1860,3.52,1687,173,9751,857,1.62,849,8,106125,3207,6.08,2075,1132,1833,4137.12,8.26,10867.31,66.92,5377.05,33.08,16249.27,31.8,13856.98,28.38,2993.07,0.0,6702.13,0.0,0.0,1181.1,0.0,0.0
