"CODE,N,5,0","NAME,C,16","DISTRICT,C,29","T_POPULAT°,N,12,0","DENSITY,N,9,0","HOUSEHOLDS,N,14,0","PERS/HOUSE,N,13,1","MALE_POP,N,11,0","FEMALE_POP,N,13,0","SR_POPULAT,N,13,0","T_CHILDREN,N,12,0","M_CHILDREN,N,12,0","F_CHILDREN,N,12,0","SR_CHILDRE,N,12,0","T_SC,N,7,0","T%_SC,N,7,2","M_SC,N,12,0","F_SC,N,12,0","SR_SC,N,12,0","T_ST,N,12,0","T%_ST,N,7,2","M_ST,N,12,0","F_ST,N,12,0","SR_ST,N,12,0","T_LITTERAT,N,12,0","T%_LITTERA,N,12,2","M_LITTERAT,N,12,0","F_LITTERAT,N,12,0","SR_LITTERA,N,12,0","T_WORKERS,N,12,0","T%_WORKERS,N,14,2","M_WORKERS,N,12,0","F_WORKERS,N,12,0","SR_WORKERS,N,12,0","T_MARGINAL,N,12,0","T%_MARGINA,N,13,2","M_MARGINAL,N,12,0","F_MARGINAL,N,12,0","SR_MARGINA,N,12,0","T_NONWORK,N,12,0","T%_NONWORK,N,14,2","M_NONWORK,N,12,0","F_NONWORK,N,12,0","SR_NONWORK,N,12,0","T_PRIMARY,N,12,0","T%_PRIMARY,N,13,2","M_PRIMARY,N,12,0","F_PRIMARY,N,12,0","SR_PRIMARY,N,12,0","T_SECUND,N,12,0","T%_SECUND,N,12,2","M_SECUND,N,12,0","F_SECUND,N,12,0","SR_SECUND,N,12,0","T_TERTIARY,N,12,0","T%_TERTIAR,N,12,2","M_TERTIARY,N,12,0","F_TERTIARY,N,12,0","SR_TERTIAR,N,12,0","T_CULTIVAT,N,12,0","T%_CULTIVA,N,12,2","M_CULTIVAT,N,12,0","F_CULTIVAT,N,12,0","SR_CULTIVA,N,12,0","T_AGRI_LAB,N,12,0","T%_AGRI_LA,N,12,2","M_AGRI_LAB,N,12,0","F_AGRI_LAB,N,12,0","SR_AGRI_LA,N,12,0","T_FISH_FOR,N,12,0","T%_FISH_FO,N,12,2","M_FISH_FOR,N,12,0","F_FISH_FOR,N,12,0","SR_FISH_FO,N,12,0","T_MINING,N,12,0","T%_MINING,N,11,2","M_MINING,N,12,0","F_MINING,N,12,0","SR_MINING,N,12,0","T_HH_INDUS,N,12,0","T%_HH_INDU,N,12,2","M_HH_INDUS,N,12,0","F_HH_INDUS,N,12,0","SR_HH_INDU,N,12,0","T_OTH_INDU,N,12,0","T%_OTH_IND,N,12,2","M_OTH_INDU,N,12,0","F_OTH_INDU,N,12,0","SR_OTH_IND,N,12,0","T_CONSTRUC,N,12,0","T%_CONSTRU,N,13,2","M_CONSTRUC,N,12,0","F_CONSTRUC,N,12,0","SR_CONSTRU,N,12,0","T_TRADE,N,12,0","T%_TRADE,N,11,2","M_TRADE,N,12,0","F_TRADE,N,12,0","SR_TRADE,N,12,0","T_TRANSPOR,N,12,0","T%_TRANSPO,N,13,2","M_TRANSPOR,N,12,0","F_TRANSPOR,N,12,0","SR_TRANSPO,N,12,0","T_SERVICES,N,12,0","T%_SERVICE,N,13,2","M_SERVICES,N,12,0","F_SERVICES,N,12,0","SR_SERVICE,N,12,0","LU_FOREST,N,11,2","LU%_FOREST,N,13,2","LU_IRRIGAT,N,11,2","LU%_IRRIGA,N,12,2","LU_UNIRRIG,N,11,2","LU%_UNIRRI,N,12,2","LU_CULT_WA,N,13,2","LU%_CULT_W,N,13,2","LU_NON_CUL,N,13,2","LU%_NON_C,N,12,2","IR_WELL,N,9,2","IR_TUBEWEL,N,12,2","IR_TANK,N,8,2","IR_LAKE,N,8,2","IR_RIVER,N,9,2","IR_GVT_CAN,N,12,2","IR_PRIV_CA,N,11,2","IR_OTHER,N,10,2"
408,Dharmapuri,Dharmapuri,263728,355,53035,5.0,136798,126930,1078,42171,22813,19358,1178,28192,5.5,14503,13689,1059,1543,0.31,822,721,1140,98946,44.66,64315,34631,1857,116149,29.42,77577,38572,2011,10960,0.07,176,10784,16,136619,22.39,59045,77574,761,97047,82.45,61745,35302,1749,6127,6.38,5324,803,6630,12975,11.17,10508,2467,4259,54529,37.38,40571,13958,2907,40376,34.76,19546,20830,938,862,0.01,708,154,4597,1280,1.1,920,360,2556,861,0.74,629,232,2711,3137,2.7,2724,413,6596,2129,1.83,1971,158,12475,3517,3.03,2946,571,5159,1940,1.67,1906,34,56059,7518,6.47,5656,1862,3038,3880.82,20.48,7928.37,18.99,33365.36,81.01,4919.72,6.76,18827.29,17.29,5035.77,222.51,2563.85,0.0,0.0,0.0,0.0,0.0
407,Pennagaram,Dharmapuri,182882,153,39237,4.7,95268,87614,1087,29331,16103,13228,1217,19848,5.7,10423,9425,1106,2002,0.58,1053,949,1110,57097,37.18,37536,19561,1919,83494,29.45,53866,29628,1818,4072,0.11,199,3873,51,95316,22.53,41203,54113,761,72772,86.56,45377,27395,1656,3336,4.59,2543,793,3207,7386,8.85,5946,1440,4129,40544,46.95,29813,10731,2778,30610,36.66,14118,16492,856,1118,0.01,983,135,7281,500,0.6,463,37,12514,814,0.97,539,275,1960,1903,2.28,1425,478,2981,619,0.74,579,40,14475,2672,3.2,2243,429,5228,965,1.16,958,7,136857,3749,4.49,2745,1004,2734,29428.61,24.69,4997.73,11.25,38145.12,88.75,3568.99,3.05,12130.02,10.18,4527.29,0.0,33.0,15.91,0.0,132.83,0.0,138.25
401,Hosur,Dharmapuri,232309,242,44685,5.2,120354,111955,1075,41239,20836,20403,1021,39760,8.68,20168,19592,1029,1209,0.27,624,585,1067,81352,42.58,53690,27662,1941,95117,30.33,70460,24657,2858,12142,0.11,255,11887,21,125050,21.37,49639,75411,658,75241,78.79,53234,22007,2419,11332,12.23,10238,1094,9358,8544,8.98,6988,1556,4491,55315,61.94,41936,13379,3134,18664,19.62,10306,8358,1233,965,0.01,765,200,3825,297,0.31,227,70,3243,638,0.67,300,338,888,9756,10.26,9070,686,13222,938,0.99,868,70,12400,2895,3.04,2522,373,6761,1004,1.06,989,15,65933,4645,4.88,3477,1168,2977,9514.5,10.05,6521.15,11.55,49905.83,88.45,12340.38,12.81,15560.48,16.17,1187.23,0.0,5331.92,0.0,0.0,0.0,0.0,0.0
404,Uttangarai,Dharmapuri,205343,316,45357,4.5,105838,99505,1064,32061,16894,15167,1114,39149,9.76,20043,19106,1049,1382,0.36,730,652,1120,80360,46.38,52013,28347,1835,93682,29.61,60807,32875,1850,8555,0.12,242,8313,29,103106,21.81,44789,58317,768,79492,84.67,48872,30620,1596,4245,4.71,3632,613,5925,9945,10.62,8303,1642,5057,40632,41.75,29522,11110,2657,38152,40.73,18808,19344,972,539,0.01,432,107,4037,169,0.18,110,59,1864,1010,1.08,785,225,3489,2528,2.7,2187,341,6413,707,0.75,660,47,14043,4327,4.62,3921,406,9658,1070,1.14,1063,7,151857,4548,4.85,3319,1229,2701,1381.34,4.95,11177.0,27.44,29548.98,72.56,9057.82,13.93,11794.44,18.13,7452.3,25.0,3700.0,0.0,0.0,0.0,0.0,0.0
405,Harur,Dharmapuri,343883,192,77327,4.4,177857,166026,1071,48066,25483,22583,1128,87627,13.13,45163,42464,1064,26388,3.98,13692,12696,1078,135776,45.9,86897,48879,1778,166280,29.89,102784,63496,1619,12001,0.08,267,11734,23,165602,21.75,74806,90796,824,147003,88.19,86888,60115,1445,5214,3.35,4553,661,6888,14063,8.46,11343,2720,4170,69416,47.0,49813,19603,2541,76729,46.14,36281,40448,897,497,0.0,465,32,14531,361,0.22,329,32,10281,1062,0.64,712,350,2034,2842,1.71,2602,240,10842,1310,0.79,1239,71,17451,4140,2.49,3616,524,6901,1788,1.08,1769,19,93105,8135,4.89,5958,2177,2737,24043.75,38.18,10334.6,13.41,66936.48,86.59,14803.85,8.17,19090.13,10.71,3199.0,0.0,6995.0,0.0,0.0,0.0,170.0,0.0
402,Denkanikota,Dharmapuri,252416,123,49912,5.1,130023,122393,1062,43152,22298,20854,1069,34822,7.09,17904,16918,1058,9604,1.97,4963,4641,1069,72536,34.66,48544,23992,2023,110161,30.32,76523,33638,2275,12826,0.15,367,12459,29,129429,21.05,53133,76296,696,97059,87.96,66739,30320,2201,4469,4.2,2915,1554,1876,8633,7.84,6869,1764,3894,68229,50.84,53823,14406,3736,28309,25.7,12468,15841,787,364,0.0,297,67,4433,157,0.14,151,6,25167,1476,1.34,518,958,541,2600,2.36,2019,581,3475,393,0.36,378,15,25200,2757,2.5,2478,279,8882,729,0.66,718,11,65273,5147,4.67,3673,1474,2492,1205.21,0.59,7009.25,11.25,54810.44,88.75,23989.02,11.33,19464.75,9.65,0.0,0.0,7009.25,0.0,0.0,0.0,0.0,0.0
403,Krishnagiri,Dharmapuri,479263,313,99825,4.8,243369,235894,1032,75520,39112,36408,1074,54838,5.79,27761,27077,1025,2930,0.31,1502,1428,1052,193470,47.92,123596,69874,1769,218561,28.5,136568,81993,1666,16150,0.15,734,15416,48,244552,22.13,106067,138485,766,190505,86.6,113554,76951,1476,6657,3.61,5519,1138,4850,21399,9.79,17495,3904,4481,111113,43.37,76563,34550,2216,76446,34.98,34617,41829,828,1711,0.01,1403,308,4555,1235,0.57,971,264,3678,1569,0.72,958,611,1568,3201,1.46,2788,413,6751,1887,0.86,1773,114,15553,7127,3.26,6358,769,8268,2418,1.11,2377,41,57976,11854,5.42,8760,3094,2831,21737.5,21.13,19251.06,26.37,51758.6,73.63,9355.11,6.16,39854.66,26.29,10798.6,227.82,2933.79,0.0,87.0,4488.05,0.0,107.59
406,Palakkodu,Dharmapuri,240159,328,50182,4.8,123791,116368,1064,38371,20500,17871,1147,23578,5.04,12102,11476,1055,1452,0.32,763,689,1107,81479,40.38,53692,27787,1932,111885,29.5,70852,41033,1727,7359,0.16,396,6963,57,120915,21.88,52543,68372,768,98863,88.07,60454,38409,1574,4540,4.35,3519,1021,3447,8482,7.58,6879,1603,4291,52589,48.56,38736,13853,2796,45561,40.72,21131,24430,865,384,0.0,332,52,6385,329,0.29,255,74,3446,1533,1.37,940,593,1585,2324,2.08,1940,384,5052,683,0.61,639,44,14523,3410,3.05,2964,446,6646,823,0.74,818,5,163600,4249,3.8,3097,1152,2688,8179.0,11.18,14992.0,34.01,28717.7,65.99,12391.82,16.39,8885.01,12.19,11808.0,1959.0,511.0,0.0,132.0,568.0,0.0,14.0
