"CODE,N,11,0","NAME,C,26","DISTRICT,C,29","T_POPULAT°,N,12,0","DENSITY,N,9,0","HOUSEHOLDS,N,14,0","PERS/HOUSE,N,13,1","MALE_POP,N,11,0","FEMALE_POP,N,13,0","SR_POPULAT,N,13,0","T_CHILDREN,N,12,0","M_CHILDREN,N,12,0","F_CHILDREN,N,12,0","SR_CHILDRE,N,12,0","T_SC,N,5,0","T%_SC,N,7,1","M_SC,N,6,0","F_SC,N,5,0","SR_SC,N,7,0","T_ST,N,5,0","T%_ST,N,7,1","M_ST,N,6,0","F_ST,N,5,0","SR_ST,N,7,0","T_LITTERAT,N,11,0","T%_LITTERA,N,12,1","M_LITTERAT,N,12,0","F_LITTERAT,N,11,0","SR_LITTERA,N,12,0","T_WORKERS,N,12,0","T%_WORKERS,N,14,1","M_WORKERS,N,13,0","F_WORKERS,N,13,0","SR_WORKERS,N,14,0","T_MARGINAL,N,12,0","T%_MARGINA,N,13,1","M_MARGINAL,N,13,0","F_MARGINAL,N,12,0","SR_MARGINA,N,13,0","T_NONWORK,N,13,0","T%_NONWORK,N,14,1","M_NONWORK,N,13,0","F_NONWORK,N,13,0","SR_NONWORK,N,14,0","T_PRIMARY,N,11,0","T%_PRIMARY,N,13,1","M_PRIMARY,N,12,0","F_PRIMARY,N,11,0","SR_PRIMARY,N,13,0","T_SECUND,N,10,0","T%_SECUND,N,12,1","M_SECUND,N,11,0","F_SECUND,N,11,0","SR_SECUND,N,12,0","T_TERTIARY,N,12,0","T%_TERTIAR,N,12,1","M_TERTIARY,N,12,0","F_TERTIARY,N,12,0","SR_TERTIAR,N,12,0","T_CULTIVAT,N,11,0","T%_CULTIVA,N,12,1","M_CULTIVAT,N,12,0","F_CULTIVAT,N,11,0","SR_CULTIVA,N,12,0","T_AGRI_LAB,N,12,0","T%_AGRI_LA,N,12,1","M_AGRI_LAB,N,12,0","F_AGRI_LAB,N,12,0","SR_AGRI_LA,N,12,0","T_FISH_FOR,N,12,0","T%_FISH_FO,N,12,1","M_FISH_FOR,N,12,0","F_FISH_FOR,N,12,0","SR_FISH_FO,N,12,0","T_MINING,N,9,0","T%_MINING,N,11,1","M_MINING,N,10,0","F_MINING,N,9,0","SR_MINING,N,11,0","T_HH_INDUS,N,12,0","T%_HH_INDU,N,12,1","M_HH_INDUS,N,12,0","F_HH_INDUS,N,12,0","SR_HH_INDU,N,12,0","T_OTH_INDU,N,12,0","T%_OTH_IND,N,12,1","M_OTH_INDU,N,12,0","F_OTH_INDU,N,12,0","SR_OTH_IND,N,12,0","T_CONSTRUC,N,13,0","T%_CONSTRU,N,13,1","M_CONSTRUC,N,13,0","F_CONSTRUC,N,13,0","SR_CONSTRU,N,13,0","T_TRADE,N,9,0","T%_TRADE,N,11,1","M_TRADE,N,9,0","F_TRADE,N,9,0","SR_TRADE,N,10,0","T_TRANSPOR,N,13,0","T%_TRANSPO,N,13,1","M_TRANSPOR,N,13,0","F_TRANSPOR,N,13,0","SR_TRANSPO,N,13,0","T_SERVICES,N,12,0","T%_SERVICE,N,13,1","M_SERVICES,N,13,0","F_SERVICES,N,12,0","SR_SERVICE,N,12,0"
504007,Dharmapuri,Dharmapuri,59318,50917,12397,4.8,30202,29116,1037,8037,4151,3886,1068,4017,6.8,2028,1989,1020,30,0.1,17,13,1308,38607,75.3,22028,16579,1329,19764,33.3,16268,3496,4653,96,0.2,4,92,43,39458,66.5,13930,25528,546,2269,11.5,1680,589,2852,5493,27.8,4448,1045,4256,12020,60.8,10156,1864,5448,1028,5.2,912,116,7862,1047,5.3,593,454,1306,176,0.9,159,17,9353,18,0.1,16,2,8000,473,2.4,291,182,1599,3969,6.7,3203,766,4181,1033,5.2,938,95,9874,5075,25.7,4526,549,8244,1779,9.0,1749,30,58300,5166,26.1,3881,1285,3020
504006,Palakkodu,Dharmapuri,15853,63412,2863,5.5,8162,7691,1061,2299,1204,1095,1100,385,2.4,206,179,1151,0,0.0,0,0,0,8788,64.8,5296,3492,1517,5296,33.4,4395,901,4878,38,0.2,2,36,56,10519,66.4,3765,6754,557,1636,30.9,1169,467,2503,772,14.6,699,73,9575,2889,54.6,2527,362,6981,824,15.6,663,161,4118,770,14.5,465,305,1525,41,0.8,41,0,0,1,0.0,0,1,0,109,2.1,82,27,3037,555,3.5,517,38,13605,107,2.0,100,7,14286,1677,31.7,1539,138,11152,320,6.0,319,1,319000,892,16.8,669,223,3000
504002,Denkanikota,Dharmapuri,18909,13269,3477,5.4,9777,9132,1071,3225,1684,1541,1093,2408,12.7,1205,1203,1002,286,1.5,162,124,1306,9116,58.1,5448,3668,1485,6875,36.4,5395,1480,3645,200,1.1,0,200,0,11834,62.6,4382,7452,588,2510,36.5,1781,729,2443,1209,17.6,928,281,3302,3156,45.9,2686,470,5715,1397,20.3,931,466,1998,988,14.4,728,260,2800,125,1.8,122,3,40667,0,0.0,0,0,0,103,1.5,57,46,1239,873,4.6,662,211,3137,233,3.4,209,24,8708,1375,20.0,1272,103,12350,438,6.4,436,2,218000,1343,19.5,978,365,2679
504001,Hosur,Dharmapuri,41739,33391,9167,4.6,22355,19384,1153,6804,3445,3359,1026,2023,4.8,1057,966,1094,255,0.6,133,122,1090,26258,75.2,15565,10693,1456,14627,35.0,13170,1457,9039,584,1.4,32,552,58,26528,63.6,9153,17375,527,1252,8.6,1017,235,4328,7143,48.8,6694,449,14909,6256,42.8,5481,775,7072,352,2.4,340,12,28333,693,4.7,498,195,2554,183,1.3,157,26,6038,24,0.2,22,2,11000,218,1.5,159,59,2695,6220,14.9,5866,354,16571,681,4.7,647,34,19029,2730,18.7,2602,128,20328,868,5.9,851,17,50059,2658,18.2,2028,630,3219
504003,Krishnagiri,Dharmapuri,60315,52448,12136,5.0,30450,29865,1020,8761,4534,4227,1073,5430,9.0,2654,2776,956,421,0.7,206,215,958,36272,70.4,19641,16631,1181,17513,29.0,15367,2146,7161,280,0.5,42,238,176,42522,70.5,15041,27481,547,1190,6.8,1026,164,6256,4224,24.1,3645,579,6295,12222,69.8,10813,1409,7674,636,3.6,580,56,10357,225,1.3,167,58,2879,206,1.2,162,44,3682,123,0.7,117,6,19500,300,1.7,195,105,1857,2871,4.8,2456,415,5918,930,5.3,877,53,16547,5640,32.2,5396,244,22115,2056,11.7,2037,19,107211,4526,25.8,3380,1146,2949
504004,Kaveripattinam,Dharmapuri,14719,33682,2990,4.9,7288,7431,981,1921,967,954,1014,1710,11.6,838,872,961,3,0.0,1,2,500,9853,77.0,5492,4361,1259,4907,33.3,4029,878,4589,29,0.2,7,22,318,9783,66.5,3252,6531,498,380,7.7,334,46,7261,1298,26.5,1006,292,3445,3233,65.9,2693,540,4987,273,5.6,252,21,12000,48,1.0,30,18,1667,55,1.1,48,7,6857,4,0.1,4,0,0,38,0.8,28,10,2800,1041,7.1,772,269,2870,215,4.4,202,13,15538,1739,35.4,1544,195,7918,316,6.4,315,1,315000,1178,24.0,834,344,2424
504005,Harur,Dharmapuri,19822,13484,4360,4.5,10156,9666,1051,2456,1236,1220,1013,3673,18.5,1821,1852,983,179,0.9,92,87,1057,11804,68.0,6960,4844,1437,6612,33.4,5465,1147,4765,676,3.4,12,664,18,12534,63.2,4679,7855,596,2120,32.1,1494,626,2387,938,14.2,858,80,10725,3560,53.8,3119,441,7073,662,10.0,561,101,5554,1345,20.3,834,511,1632,107,1.6,93,14,6643,6,0.1,6,0,0,32,0.5,16,16,1000,493,2.5,439,54,8130,407,6.2,397,10,39700,1548,23.4,1465,83,17651,638,9.6,635,3,211667,1374,20.8,1019,355,2870
