"CODE,N,11,0","NAME,C,26","DISTRICT,C,29","T_POPULAT°,N,12,0","DENSITY,N,9,0","HOUSEHOLDS,N,14,0","PERS/HOUSE,N,13,1","MALE_POP,N,11,0","FEMALE_POP,N,13,0","SR_POPULAT,N,13,0","T_CHILDREN,N,12,0","M_CHILDREN,N,12,0","F_CHILDREN,N,12,0","SR_CHILDRE,N,12,0","T_SC,N,5,0","T%_SC,N,7,1","M_SC,N,6,0","F_SC,N,5,0","SR_SC,N,7,0","T_ST,N,5,0","T%_ST,N,7,1","M_ST,N,6,0","F_ST,N,5,0","SR_ST,N,7,0","T_LITTERAT,N,11,0","T%_LITTERA,N,12,1","M_LITTERAT,N,12,0","F_LITTERAT,N,11,0","SR_LITTERA,N,12,0","T_WORKERS,N,12,0","T%_WORKERS,N,14,1","M_WORKERS,N,13,0","F_WORKERS,N,13,0","SR_WORKERS,N,14,0","T_MARGINAL,N,12,0","T%_MARGINA,N,13,1","M_MARGINAL,N,13,0","F_MARGINAL,N,12,0","SR_MARGINA,N,13,0","T_NONWORK,N,13,0","T%_NONWORK,N,14,1","M_NONWORK,N,13,0","F_NONWORK,N,13,0","SR_NONWORK,N,14,0","T_PRIMARY,N,11,0","T%_PRIMARY,N,13,1","M_PRIMARY,N,12,0","F_PRIMARY,N,11,0","SR_PRIMARY,N,13,0","T_SECUND,N,10,0","T%_SECUND,N,12,1","M_SECUND,N,11,0","F_SECUND,N,11,0","SR_SECUND,N,12,0","T_TERTIARY,N,12,0","T%_TERTIAR,N,12,1","M_TERTIARY,N,12,0","F_TERTIARY,N,12,0","SR_TERTIAR,N,12,0","T_CULTIVAT,N,11,0","T%_CULTIVA,N,12,1","M_CULTIVAT,N,12,0","F_CULTIVAT,N,11,0","SR_CULTIVA,N,12,0","T_AGRI_LAB,N,12,0","T%_AGRI_LA,N,12,1","M_AGRI_LAB,N,12,0","F_AGRI_LAB,N,12,0","SR_AGRI_LA,N,12,0","T_FISH_FOR,N,12,0","T%_FISH_FO,N,12,1","M_FISH_FOR,N,12,0","F_FISH_FOR,N,12,0","SR_FISH_FO,N,12,0","T_MINING,N,9,0","T%_MINING,N,11,1","M_MINING,N,10,0","F_MINING,N,9,0","SR_MINING,N,11,0","T_HH_INDUS,N,12,0","T%_HH_INDU,N,12,1","M_HH_INDUS,N,12,0","F_HH_INDUS,N,12,0","SR_HH_INDU,N,12,0","T_OTH_INDU,N,12,0","T%_OTH_IND,N,12,1","M_OTH_INDU,N,12,0","F_OTH_INDU,N,12,0","SR_OTH_IND,N,12,0","T_CONSTRUC,N,13,0","T%_CONSTRU,N,13,1","M_CONSTRUC,N,13,0","F_CONSTRUC,N,13,0","SR_CONSTRU,N,13,0","T_TRADE,N,9,0","T%_TRADE,N,11,1","M_TRADE,N,9,0","F_TRADE,N,9,0","SR_TRADE,N,10,0","T_TRANSPOR,N,13,0","T%_TRANSPO,N,13,1","M_TRANSPOR,N,13,0","F_TRANSPOR,N,13,0","SR_TRANSPO,N,13,0","T_SERVICES,N,12,0","T%_SERVICE,N,13,1","M_SERVICES,N,13,0","F_SERVICES,N,12,0","SR_SERVICE,N,12,0"
521005,Nagercoil,Kanniyakumari,190084,78321,38537,4.9,94834,95250,996,21251,10925,10326,1058,7483,3.9,3719,3764,988,342,0.2,170,172,988,152274,90.2,78393,73881,1061,54828,28.8,45324,9504,4769,1530,0.8,286,1244,230,133726,70.4,49224,84502,583,4884,8.9,4419,465,9503,17575,32.1,13844,3731,3711,32393,59.1,27085,5308,5103,2090,3.8,1985,105,18905,2381,4.3,2049,332,6172,389,0.7,361,28,12893,24,0.0,24,0,0,3107,5.7,1322,1785,741,9274,4.9,7369,1905,3868,5170,9.4,5129,41,125098,13053,23.8,12451,602,20683,5102,9.3,4976,126,39492,14238,26.0,9658,4580,2109
521004,Kanniyakumari,Kanniyakumari,17225,35081,3459,5.0,8682,8543,1016,2437,1203,1234,975,293,1.7,147,146,1007,146,0.8,73,73,1000,11786,79.7,5936,5850,1015,5165,30.0,4540,625,7264,481,2.8,30,451,67,11579,67.2,4112,7467,551,2762,53.5,2725,37,73649,548,10.6,255,293,870,1858,36.0,1562,296,5277,294,5.7,287,7,41000,304,5.9,287,17,16882,2161,41.8,2149,12,179083,3,0.1,2,1,2000,99,1.9,20,79,253,361,2.1,149,212,703,85,1.6,84,1,84000,997,19.3,916,81,11309,256,5.0,245,11,22273,605,11.7,401,204,1966
521003,Kolachel,Kanniyakumari,24305,46921,4422,5.5,12320,11985,1028,3595,1765,1830,964,580,2.4,272,308,883,4,0.0,2,2,1000,16822,81.2,8731,8091,1079,6675,27.5,6157,518,11886,201,0.8,5,196,26,17429,71.7,6158,11271,546,4294,64.3,4255,39,109103,693,10.4,496,197,2518,1692,25.3,1410,282,5000,323,4.8,317,6,52833,1155,17.3,1123,32,35094,2812,42.1,2811,1,2811000,4,0.1,4,0,0,203,3.0,81,122,664,307,1.3,233,74,3149,179,2.7,178,1,178000,938,14.1,846,92,9196,132,2.0,129,3,43000,622,9.3,435,187,2326
521002,Padmanabhapuram,Kanniyakumari,19269,29782,3825,5.0,9680,9589,1009,2111,1073,1038,1034,2225,11.5,1152,1073,1074,10,0.1,5,5,1000,14961,87.2,7875,7086,1111,5151,26.7,4286,865,4955,561,2.9,184,377,488,13557,70.4,5210,8347,624,2219,43.1,1870,349,5358,586,11.4,441,145,3041,2349,45.6,1978,371,5332,798,15.5,755,43,17558,1397,27.1,1092,305,3580,21,0.4,20,1,20000,3,0.1,3,0,0,140,2.7,40,100,400,310,1.6,267,43,6209,133,2.6,131,2,65500,885,17.2,837,48,17438,303,5.9,288,15,19200,1161,22.5,853,308,2769
521001,Kuzhittura,Kanniyakumari,19226,37332,3821,5.0,9467,9759,970,2389,1227,1162,1056,379,2.0,190,189,1005,42,0.2,23,19,1211,14740,87.5,7513,7227,1040,4918,25.6,3975,943,4215,232,1.2,50,182,275,14076,73.2,5442,8634,630,1758,35.7,1617,141,11468,672,13.7,546,126,4333,2500,50.8,1821,679,2682,486,9.9,463,23,20130,1234,25.1,1122,112,10018,26,0.5,23,3,7667,12,0.2,9,3,3000,41,0.8,22,19,1158,365,1.9,264,101,2614,254,5.2,251,3,83667,724,14.7,642,82,7829,351,7.1,339,12,28250,1425,29.0,840,585,1436
