STATE,DISTRICT,SUB-DISTT,TOWN_VILL,WARD,EB,LEVEL,NAME,TRU,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,NON_WORK_P,NON_WORK_M,NON_WORK_F
33,22,2,1252700,0,0,VILLAGE,Muttampatti,Rural,257,1290,657,633,173,85,88,174,88,86,0,0,0,662,414,248,628,243,385,683,367,316,603,330,273,248,139,109,206,75,131,2,1,1,147,115,32,80,37,43,10,8,2,45,11,34,0,0,0,25,18,7,607,290,317
33,22,2,1252800,0,0,VILLAGE,Narangiyanpatti,Rural,14,74,36,38,13,6,7,0,0,0,0,0,0,36,21,15,38,15,23,42,24,18,39,24,15,28,17,11,7,4,3,0,0,0,4,3,1,3,0,3,2,0,2,1,0,1,0,0,0,0,0,0,32,12,20
33,22,2,1252900,0,0,VILLAGE,Vathanakurichchi,Rural,413,2000,994,1006,216,104,112,398,194,204,0,0,0,1159,682,477,841,312,529,1251,649,602,1211,637,574,883,443,440,147,62,85,58,40,18,123,92,31,40,12,28,11,5,6,21,5,16,5,1,4,3,1,2,749,345,404
33,22,2,1253000,0,0,VILLAGE,Thudaiyur,Rural,331,1690,858,832,194,105,89,446,223,223,0,0,0,961,572,389,729,286,443,859,496,363,611,326,285,241,149,92,141,34,107,0,0,0,229,143,86,248,170,78,4,4,0,198,131,67,1,1,0,45,34,11,831,362,469
33,22,2,1253100,0,0,VILLAGE,Satyamangalam,Rural,668,3355,1678,1677,358,182,176,1013,514,499,0,0,0,1903,1184,719,1452,494,958,1707,1022,685,1329,867,462,818,559,259,198,97,101,14,6,8,299,205,94,378,155,223,35,17,18,236,88,148,78,31,47,29,19,10,1648,656,992
33,22,2,1253200,0,0,VILLAGE,Irambali,Rural,257,1222,630,592,154,75,79,0,0,0,8,4,4,699,446,253,523,184,339,632,375,257,419,307,112,162,156,6,122,49,73,0,0,0,135,102,33,213,68,145,16,5,11,136,20,116,0,0,0,61,43,18,590,255,335
33,22,2,1253300,0,0,VILLAGE,Melur,Rural,495,2378,1167,1211,271,144,127,524,241,283,0,0,0,1362,784,578,1016,383,633,1211,666,545,1179,662,517,729,408,321,271,129,142,20,10,10,159,115,44,32,4,28,18,2,16,13,1,12,0,0,0,1,1,0,1167,501,666
33,22,2,1253400,0,0,VILLAGE,Vellanur,Rural,1038,4825,2443,2382,640,342,298,1211,610,601,0,0,0,2711,1613,1098,2114,830,1284,1972,1355,617,1412,1084,328,467,372,95,255,150,105,44,36,8,646,526,120,560,271,289,120,66,54,169,42,127,13,7,6,258,156,102,2853,1088,1765
33,22,2,1253500,0,0,VILLAGE,Muthukkadu,Rural,685,3040,1512,1528,330,171,159,460,227,233,0,0,0,2009,1131,878,1031,381,650,1194,809,385,676,524,152,187,142,45,93,64,29,20,13,7,376,305,71,518,285,233,22,11,11,398,198,200,4,1,3,94,75,19,1846,703,1143
33,22,2,1253600,0,0,VILLAGE,Vengavayal,Rural,155,699,347,352,89,41,48,105,46,59,0,0,0,373,232,141,326,115,211,437,233,204,270,206,64,80,63,17,79,63,16,0,0,0,111,80,31,167,27,140,30,5,25,121,14,107,0,0,0,16,8,8,262,114,148
33,22,2,1253700,0,0,VILLAGE,Pungudi,Rural,292,1432,726,706,206,107,99,672,339,333,0,0,0,908,539,369,524,187,337,822,440,382,756,428,328,514,277,237,210,130,80,9,4,5,23,17,6,66,12,54,3,1,2,63,11,52,0,0,0,0,0,0,610,286,324
