STATE,DISTRICT,SUB-DISTT,TOWN_VILL,WARD,EB,LEVEL,NAME,TRU,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,NON_WORK_P,NON_WORK_M,NON_WORK_F
33,22,7,1287300,0,0,VILLAGE,Chettikkadu  ,Rural,372,1887,956,931,219,107,112,0,0,0,0,0,0,1219,725,494,668,231,437,952,629,323,917,623,294,526,371,155,318,191,127,5,5,0,68,56,12,35,6,29,10,3,7,23,3,20,2,0,2,0,0,0,935,327,608
33,22,7,1287400,0,0,VILLAGE,Avanathankottai,Rural,530,2329,1164,1165,266,138,128,217,115,102,0,0,0,1661,922,739,668,242,426,1160,714,446,448,348,100,155,126,29,124,85,39,11,3,8,158,134,24,712,366,346,40,32,8,534,268,266,62,8,54,76,58,18,1169,450,719
33,22,7,1287500,0,0,VILLAGE,Erukkalakkottai,Rural,172,836,421,415,125,70,55,4,2,2,0,0,0,421,245,176,415,176,239,431,260,171,423,255,168,131,107,24,193,68,125,5,0,5,94,80,14,8,5,3,0,0,0,8,5,3,0,0,0,0,0,0,405,161,244
33,22,7,1287600,0,0,VILLAGE,Puvattakudi,Rural,614,2802,1425,1377,332,166,166,275,134,141,0,0,0,1970,1148,822,832,277,555,1466,907,559,1047,819,228,556,469,87,264,170,94,5,1,4,222,179,43,419,88,331,10,3,7,194,71,123,2,0,2,213,14,199,1336,518,818
33,22,7,1287700,0,0,VILLAGE,Periyalur,Rural,432,1937,1011,926,206,127,79,213,110,103,0,0,0,1283,750,533,654,261,393,872,647,225,765,632,133,489,437,52,180,112,68,18,14,4,78,69,9,107,15,92,21,8,13,51,3,48,18,0,18,17,4,13,1065,364,701
33,22,7,1287800,0,0,VILLAGE,Neyvattali,Rural,246,1138,565,573,119,59,60,136,59,77,0,0,0,734,430,304,404,135,269,686,351,335,468,343,125,268,237,31,171,82,89,0,0,0,29,24,5,218,8,210,99,5,94,112,3,109,0,0,0,7,0,7,452,214,238
33,22,7,1287900,0,0,VILLAGE,Sattanendal,Rural,23,107,59,48,11,4,7,0,0,0,0,0,0,75,52,23,32,7,25,60,28,32,58,26,32,20,10,10,36,15,21,0,0,0,2,1,1,2,2,0,1,1,0,0,0,0,0,0,0,1,1,0,47,31,16
33,22,7,1288000,0,0,VILLAGE,Neivelinathapuram,Rural,43,198,102,96,23,12,11,0,0,0,0,0,0,146,86,60,52,16,36,111,57,54,110,56,54,39,19,20,67,33,34,0,0,0,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,87,45,42
33,22,7,1288100,0,0,VILLAGE,Melpanaikkadu,Rural,1492,6732,3267,3465,804,424,380,279,143,136,0,0,0,4328,2376,1952,2404,891,1513,3413,1943,1470,3155,1883,1272,1333,890,443,1287,663,624,112,61,51,423,269,154,258,60,198,66,13,53,145,30,115,21,8,13,26,9,17,3319,1324,1995
33,22,7,1288200,0,0,VILLAGE,Vembangudi ,Rural,412,1838,915,923,187,109,78,192,90,102,0,0,0,1429,766,663,409,149,260,664,483,181,292,247,45,122,110,12,10,7,3,19,15,4,141,115,26,372,236,136,112,74,38,165,82,83,11,4,7,84,76,8,1174,432,742
33,22,7,1288300,0,0,VILLAGE,Balakrishrnapuram,Rural,118,571,275,296,63,32,31,0,0,0,0,0,0,408,228,180,163,47,116,401,195,206,401,195,206,153,79,74,239,109,130,2,1,1,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,80,90
33,22,7,1288400,0,0,VILLAGE,Ramasamipuram,Rural,203,1088,537,551,116,58,58,462,229,233,0,0,0,647,370,277,441,167,274,522,347,175,299,227,72,240,184,56,23,13,10,3,2,1,33,28,5,223,120,103,83,38,45,137,81,56,0,0,0,3,1,2,566,190,376
33,22,7,1288500,0,0,VILLAGE,Mattur,Rural,68,338,171,167,35,19,16,0,0,0,0,0,0,222,131,91,116,40,76,222,123,99,46,38,8,25,21,4,3,0,3,1,1,0,17,16,1,176,85,91,130,64,66,43,20,23,1,0,1,2,1,1,116,48,68
33,22,7,1288600,0,0,VILLAGE,Ayangudi,Rural,864,3450,1661,1789,336,162,174,230,119,111,0,0,0,2354,1323,1031,1096,338,758,2190,1098,1092,1109,757,352,705,491,214,218,122,96,14,8,6,172,136,36,1081,341,740,214,115,99,828,224,604,26,1,25,13,1,12,1260,563,697
33,22,7,1288700,0,0,VILLAGE,Vallavari,Rural,369,1605,780,825,155,79,76,93,51,42,0,0,0,1073,607,466,532,173,359,1007,528,479,66,51,15,1,1,0,16,14,2,3,1,2,46,35,11,941,477,464,140,101,39,724,355,369,66,13,53,11,8,3,598,252,346
33,22,7,1288800,0,0,VILLAGE,Mangudi,Rural,351,1522,750,772,159,87,72,131,63,68,0,0,0,957,542,415,565,208,357,734,501,233,407,356,51,272,240,32,21,10,11,8,8,0,106,98,8,327,145,182,14,10,4,301,132,169,7,1,6,5,2,3,788,249,539
33,22,7,1288900,0,0,VILLAGE,Marudangudi  ,Rural,77,309,145,164,39,16,23,32,15,17,0,0,0,192,109,83,117,36,81,152,91,61,131,91,40,48,37,11,57,31,26,1,1,0,25,22,3,21,0,21,20,0,20,0,0,0,0,0,0,1,0,1,157,54,103
33,22,7,1289000,0,0,VILLAGE,Rajendrapuram  ,Rural,743,3528,1768,1760,481,226,255,267,124,143,0,0,0,2107,1279,828,1421,489,932,1373,945,428,783,661,122,260,221,39,263,203,60,14,11,3,246,226,20,590,284,306,53,25,28,517,241,276,0,0,0,20,18,2,2155,823,1332
33,22,7,1289100,0,0,VILLAGE,Silattur,Rural,1087,4903,2480,2423,516,265,251,468,220,248,0,0,0,3505,1988,1517,1398,492,906,1914,1464,450,1852,1436,416,919,769,150,605,385,220,27,19,8,301,263,38,62,28,34,11,8,3,33,9,24,3,0,3,15,11,4,2989,1016,1973
33,22,7,1289200,0,0,VILLAGE,Aliyanilai ,Rural,797,3485,1713,1772,401,206,195,401,208,193,4,3,1,2072,1199,873,1413,514,899,1757,999,758,1261,920,341,472,264,208,343,254,89,16,12,4,430,390,40,496,79,417,20,1,19,448,68,380,5,3,2,23,7,16,1728,714,1014
33,22,7,1289300,0,0,VILLAGE,Kongudi,Rural,97,426,205,221,46,23,23,71,32,39,0,0,0,259,152,107,167,53,114,257,123,134,255,122,133,230,109,121,15,7,8,0,0,0,10,6,4,2,1,1,1,1,0,1,0,1,0,0,0,0,0,0,169,82,87
33,22,7,1289400,0,0,VILLAGE,Alappirandan ,Rural,721,3254,1537,1717,418,201,217,465,241,224,0,0,0,2000,1114,886,1254,423,831,1727,955,772,1250,734,516,463,277,186,375,132,243,21,17,4,391,308,83,477,221,256,317,168,149,135,36,99,5,2,3,20,15,5,1527,582,945
33,22,7,1289500,0,0,VILLAGE,Mukkudi ,Rural,1047,4800,2370,2430,650,342,308,657,330,327,0,0,0,2836,1569,1267,1964,801,1163,1939,1311,628,1780,1225,555,631,397,234,245,118,127,15,6,9,889,704,185,159,86,73,7,3,4,61,26,35,8,0,8,83,57,26,2861,1059,1802
33,22,7,1289600,0,0,VILLAGE,Retnakottai ,Rural,533,2583,1238,1345,333,165,168,286,133,153,0,0,0,1719,951,768,864,287,577,1102,728,374,995,713,282,379,262,117,375,245,130,8,8,0,233,198,35,107,15,92,4,1,3,97,13,84,1,0,1,5,1,4,1481,510,971
33,22,7,1289700,0,0,VILLAGE,Tuttakudi,Rural,117,489,247,242,34,14,20,115,57,58,0,0,0,361,212,149,128,35,93,279,143,136,87,68,19,63,50,13,8,7,1,0,0,0,16,11,5,192,75,117,11,8,3,179,67,112,1,0,1,1,0,1,210,104,106
33,22,7,1289800,0,0,VILLAGE,Ettiyathali ,Rural,542,2384,1188,1196,355,190,165,194,103,91,0,0,0,1193,705,488,1191,483,708,1369,734,635,1059,582,477,305,181,124,680,345,335,6,4,2,68,52,16,310,152,158,23,10,13,259,121,138,12,9,3,16,12,4,1015,454,561
33,22,7,1289900,0,0,VILLAGE,Arasarkulam Melpathi  ,Rural,1115,5233,2435,2798,768,391,377,61,27,34,0,0,0,3265,1740,1525,1968,695,1273,1760,1299,461,1423,1188,235,614,541,73,283,203,80,65,38,27,461,406,55,337,111,226,70,22,48,195,54,141,36,8,28,36,27,9,3473,1136,2337
33,22,7,1290000,0,0,VILLAGE,Arasarkulam Keelpathi,Rural,837,3951,1920,2031,487,253,234,270,132,138,0,0,0,2704,1493,1211,1247,427,820,2295,1211,1084,1884,1137,747,742,488,254,824,404,420,30,11,19,288,234,54,411,74,337,13,6,7,380,63,317,12,3,9,6,2,4,1656,709,947
33,22,7,1290100,0,0,VILLAGE,Mangalanadu,Rural,441,1988,989,999,227,123,104,185,91,94,0,0,0,1254,744,510,734,245,489,1310,631,679,1233,603,630,586,291,295,596,275,321,10,3,7,41,34,7,77,28,49,4,0,4,64,23,41,4,4,0,5,1,4,678,358,320
33,22,7,1290200,0,0,VILLAGE,Amarasimmendrapuram,Rural,469,2085,1011,1074,273,138,135,217,92,125,0,0,0,1190,692,498,895,319,576,1192,626,566,800,429,371,357,208,149,366,161,205,6,2,4,71,58,13,392,197,195,206,103,103,179,88,91,0,0,0,7,6,1,893,385,508
33,22,7,1290300,0,0,VILLAGE,Ambalpuram,Rural,59,313,159,154,43,18,25,0,0,0,0,0,0,200,121,79,113,38,75,179,103,76,160,93,67,29,19,10,97,43,54,7,5,2,27,26,1,19,10,9,0,0,0,19,10,9,0,0,0,0,0,0,134,56,78
33,22,7,1290400,0,0,VILLAGE,Kodivayal,Rural,508,2589,1319,1270,327,178,149,104,54,50,0,0,0,1612,962,650,977,357,620,1451,841,610,1302,808,494,464,326,138,738,407,331,4,3,1,96,72,24,149,33,116,64,11,53,79,18,61,0,0,0,6,4,2,1138,478,660
33,22,7,1290500,0,0,VILLAGE,Chittakanni,Rural,78,363,170,193,35,16,19,0,0,0,9,6,3,259,137,122,104,33,71,206,114,92,206,114,92,66,33,33,44,15,29,14,4,10,82,62,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,56,101
33,22,7,1290700,0,0,VILLAGE,Vijayapuram,Rural,460,2063,1024,1039,249,124,125,158,76,82,0,0,0,1393,802,591,670,222,448,1023,651,372,861,599,262,209,147,62,353,199,154,27,24,3,272,229,43,162,52,110,0,0,0,146,40,106,1,1,0,15,11,4,1040,373,667
33,22,7,1290800,0,0,VILLAGE,Subramanyapuram,Rural,231,968,412,556,114,43,71,134,63,71,0,0,0,710,343,367,258,69,189,412,258,154,409,257,152,24,16,8,175,97,78,11,2,9,199,142,57,3,1,2,0,0,0,2,1,1,0,0,0,1,0,1,556,154,402
33,22,7,1290900,0,0,VILLAGE,Chidambarapuram,Rural,3,14,5,9,0,0,0,4,1,3,0,0,0,10,5,5,4,0,4,8,3,5,6,2,4,6,2,4,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,6,2,4
33,22,7,1291100,0,0,VILLAGE,Pidarikkadu,Rural,227,1115,549,566,108,51,57,0,0,0,0,0,0,607,367,240,508,182,326,766,388,378,592,307,285,146,91,55,440,213,227,3,2,1,3,1,2,174,81,93,24,11,13,140,66,74,8,4,4,2,0,2,349,161,188
33,22,7,1291200,0,0,VILLAGE,Memangalam  ,Rural,953,4689,2386,2303,627,312,315,336,165,171,0,0,0,2784,1680,1104,1905,706,1199,2081,1444,637,1110,991,119,656,611,45,172,127,45,25,22,3,257,231,26,971,453,518,255,137,118,702,306,396,4,1,3,10,9,1,2608,942,1666
33,22,7,1291300,0,0,VILLAGE,Kovilvayal,Rural,513,2411,1150,1261,293,138,155,337,159,178,0,0,0,1578,869,709,833,281,552,1449,754,695,948,525,423,783,423,360,61,29,32,3,1,2,101,72,29,501,229,272,0,0,0,497,226,271,1,1,0,3,2,1,962,396,566
33,22,7,1291500,0,0,VILLAGE,Melpattu,Rural,468,2314,1175,1139,241,128,113,570,292,278,0,0,0,1523,895,628,791,280,511,1488,795,693,1065,623,442,424,237,187,566,329,237,12,4,8,63,53,10,423,172,251,18,12,6,367,140,227,7,4,3,31,16,15,826,380,446
33,22,7,1291600,0,0,VILLAGE,Pallathivayal ,Rural,181,924,455,469,153,83,70,436,214,222,0,0,0,399,241,158,525,214,311,524,272,252,523,271,252,285,137,148,173,85,88,1,0,1,64,49,15,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,400,183,217
33,22,7,1291700,0,0,VILLAGE,Urvani,Rural,68,344,174,170,45,24,21,60,29,31,0,0,0,200,120,80,144,54,90,206,126,80,6,4,2,0,0,0,0,0,0,0,0,0,6,4,2,200,122,78,185,114,71,13,7,6,1,0,1,1,1,0,138,48,90
33,22,7,1291800,0,0,VILLAGE,Alangudi  ,Rural,221,1186,659,527,107,45,62,398,196,202,0,0,0,817,535,282,369,124,245,529,310,219,417,252,165,149,83,66,143,66,77,0,0,0,125,103,22,112,58,54,11,5,6,74,34,40,1,1,0,26,18,8,657,349,308
33,22,7,1291900,0,0,VILLAGE,Idaiyar,Rural,119,569,289,280,58,24,34,319,162,157,0,0,0,381,236,145,188,53,135,134,127,7,46,42,4,18,17,1,11,10,1,0,0,0,17,15,2,88,85,3,0,0,0,82,79,3,0,0,0,6,6,0,435,162,273
33,22,7,1292000,0,0,VILLAGE,Kulattur,Rural,140,593,294,299,58,27,31,264,136,128,0,0,0,378,237,141,215,57,158,387,196,191,7,4,3,1,1,0,0,0,0,0,0,0,6,3,3,380,192,188,378,192,186,1,0,1,0,0,0,1,0,1,206,98,108
33,22,7,1292100,0,0,VILLAGE,Puduvakkottai  ,Rural,465,2170,1083,1087,234,127,107,610,313,297,0,0,0,1507,851,656,663,232,431,1140,711,429,715,486,229,510,294,216,192,184,8,0,0,0,13,8,5,425,225,200,240,122,118,176,95,81,1,1,0,8,7,1,1030,372,658
33,22,7,1292200,0,0,VILLAGE,Dharmarajanvayal,Rural,48,225,110,115,36,13,23,0,0,0,0,0,0,117,75,42,108,35,73,79,72,7,11,11,0,11,11,0,0,0,0,0,0,0,0,0,0,68,61,7,0,0,0,63,57,6,2,1,1,3,3,0,146,38,108
33,22,7,1292300,0,0,VILLAGE,Kammangadu,Rural,111,493,230,263,58,32,26,80,33,47,0,0,0,319,177,142,174,53,121,212,141,71,89,67,22,66,55,11,2,1,1,2,1,1,19,10,9,123,74,49,2,1,1,87,57,30,22,4,18,12,12,0,281,89,192
33,22,7,1292400,0,0,VILLAGE,Ulagalandanvayal,Rural,111,498,245,253,74,37,37,155,77,78,0,0,0,291,175,116,207,70,137,256,141,115,142,130,12,126,117,9,9,7,2,0,0,0,7,6,1,114,11,103,17,1,16,93,10,83,2,0,2,2,0,2,242,104,138
33,22,7,1292500,0,0,VILLAGE,Veeramangalam,Rural,390,1807,824,983,236,109,127,509,247,262,0,0,0,953,509,444,854,315,539,1134,523,611,812,385,427,759,355,404,15,5,10,0,0,0,38,25,13,322,138,184,148,80,68,161,47,114,0,0,0,13,11,2,673,301,372
33,22,7,1292600,0,0,VILLAGE,Perunavalur,Rural,396,1756,882,874,231,128,103,416,214,202,0,0,0,1061,622,439,695,260,435,1114,564,550,604,397,207,501,309,192,12,6,6,4,2,2,87,80,7,510,167,343,101,44,57,351,122,229,57,0,57,1,1,0,642,318,324
33,22,7,1292700,0,0,VILLAGE,Panjatti,Rural,128,623,283,340,71,33,38,109,47,62,0,0,0,399,216,183,224,67,157,189,155,34,188,154,34,136,118,18,38,27,11,0,0,0,14,9,5,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,434,128,306
33,22,7,1292800,0,0,VILLAGE,Amanji,Rural,62,249,116,133,26,14,12,85,38,47,0,0,0,189,94,95,60,22,38,165,80,85,6,5,1,0,0,0,0,0,0,0,0,0,6,5,1,159,75,84,92,40,52,65,34,31,0,0,0,2,1,1,84,36,48
33,22,7,1292900,0,0,VILLAGE,Allaraimelvayal,Rural,493,2283,1132,1151,255,128,127,1027,504,523,0,0,0,1534,878,656,749,254,495,983,636,347,420,375,45,40,31,9,89,76,13,1,1,0,290,267,23,563,261,302,45,18,27,370,142,228,7,3,4,141,98,43,1300,496,804
33,22,7,1293000,0,0,VILLAGE,Kundagavayal  ,Rural,203,953,473,480,91,47,44,38,18,20,0,0,0,732,400,332,221,73,148,394,278,116,338,270,68,250,205,45,26,14,12,5,5,0,57,46,11,56,8,48,24,5,19,29,2,27,0,0,0,3,1,2,559,195,364
33,22,7,1293100,0,0,VILLAGE,Kilcheri,Rural,116,519,278,241,56,28,28,259,138,121,0,0,0,323,210,113,196,68,128,323,178,145,256,155,101,105,79,26,134,63,71,0,0,0,17,13,4,67,23,44,3,2,1,64,21,43,0,0,0,0,0,0,196,100,96
33,22,7,1293200,0,0,VILLAGE,Sivandankadu  ,Rural,348,1725,870,855,221,99,122,380,192,188,0,0,0,1102,660,442,623,210,413,1062,579,483,792,574,218,350,342,8,410,207,203,0,0,0,32,25,7,270,5,265,2,1,1,265,4,261,3,0,3,0,0,0,663,291,372
33,22,7,1293300,0,0,VILLAGE,Vengur,Rural,73,296,138,158,39,14,25,15,6,9,0,0,0,175,100,75,121,38,83,140,83,57,42,37,5,16,15,1,19,15,4,1,1,0,6,6,0,98,46,52,0,0,0,98,46,52,0,0,0,0,0,0,156,55,101
33,22,7,1293400,0,0,VILLAGE,Sinamangalam,Rural,14,64,36,28,10,8,2,0,0,0,0,0,0,37,23,14,27,13,14,24,15,9,6,6,0,4,4,0,1,1,0,0,0,0,1,1,0,18,9,9,1,1,0,17,8,9,0,0,0,0,0,0,40,21,19
33,22,7,1293500,0,0,VILLAGE,Arunachalapuram,Rural,46,211,106,105,24,14,10,0,0,0,0,0,0,115,80,35,96,26,70,96,63,33,24,22,2,8,7,1,3,3,0,1,1,0,12,11,1,72,41,31,1,0,1,69,39,30,1,1,0,1,1,0,115,43,72
33,22,7,1293600,0,0,VILLAGE,Mannakudi,Rural,196,877,437,440,81,41,40,261,136,125,0,0,0,595,340,255,282,97,185,528,273,255,337,191,146,144,86,58,155,78,77,4,3,1,34,24,10,191,82,109,21,3,18,168,78,90,0,0,0,2,1,1,349,164,185
33,22,7,1293700,0,0,VILLAGE,Koohanur,Rural,412,1888,975,913,235,134,101,66,37,29,0,0,0,1156,665,491,732,310,422,911,530,381,528,371,157,193,142,51,173,99,74,18,16,2,144,114,30,383,159,224,82,28,54,263,100,163,10,5,5,28,26,2,977,445,532
33,22,7,1293800,0,0,VILLAGE,Manivilanvayal,Rural,59,310,170,140,56,38,18,0,0,0,0,0,0,177,102,75,133,68,65,126,107,19,126,107,19,30,30,0,96,77,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,63,121
33,22,7,1293900,0,0,VILLAGE,Rayanvayal,Rural,25,132,68,64,19,15,4,12,7,5,0,0,0,91,48,43,41,20,21,50,42,8,50,42,8,15,14,1,31,24,7,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,26,56
33,22,7,1294100,0,0,VILLAGE,Tedakki,Rural,85,339,164,175,40,23,17,0,0,0,0,0,0,214,119,95,125,45,80,161,108,53,160,108,52,21,19,2,100,60,40,0,0,0,39,29,10,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,178,56,122
33,22,7,1294200,0,0,VILLAGE,Karavayal,Rural,166,653,308,345,96,51,45,16,7,9,0,0,0,375,207,168,278,101,177,346,171,175,190,156,34,44,39,5,77,59,18,0,0,0,69,58,11,156,15,141,2,2,0,145,11,134,0,0,0,9,2,7,307,137,170
33,22,7,1294300,0,0,VILLAGE,Nakkudi,Rural,85,430,211,219,49,23,26,166,82,84,4,3,1,254,146,108,176,65,111,180,141,39,168,137,31,16,11,5,108,83,25,8,7,1,36,36,0,12,4,8,1,1,0,11,3,8,0,0,0,0,0,0,250,70,180
33,22,7,1294400,0,0,VILLAGE,Ariyamaraikadu,Rural,193,902,450,452,133,74,59,0,0,0,0,0,0,498,306,192,404,144,260,429,244,185,111,97,14,53,48,5,1,1,0,6,3,3,51,45,6,318,147,171,24,12,12,286,129,157,2,1,1,6,5,1,473,206,267
33,22,7,1294500,0,0,VILLAGE,Kalakkudi,Rural,401,1775,853,922,257,139,118,184,83,101,0,0,0,1208,650,558,567,203,364,632,434,198,511,381,130,56,47,9,78,34,44,17,8,9,360,292,68,121,53,68,9,6,3,101,40,61,1,0,1,10,7,3,1143,419,724
33,22,7,1294600,0,0,VILLAGE,Kilkudi,Rural,106,501,229,272,58,28,30,0,0,0,0,0,0,292,158,134,209,71,138,208,130,78,207,130,77,15,14,1,150,89,61,15,9,6,27,18,9,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,293,99,194
33,22,7,1294700,0,0,VILLAGE,Eginivayal,Rural,381,1752,879,873,229,134,95,249,125,124,0,0,0,1184,659,525,568,220,348,784,503,281,777,499,278,269,167,102,430,273,157,7,5,2,71,54,17,7,4,3,1,0,1,2,0,2,2,2,0,2,2,0,968,376,592
33,22,7,1294800,0,0,VILLAGE,Ekapperumalur,Rural,181,865,400,465,105,47,58,19,7,12,0,0,0,562,309,253,303,91,212,417,264,153,412,262,150,192,141,51,198,106,92,6,4,2,16,11,5,5,2,3,2,0,2,3,2,1,0,0,0,0,0,0,448,136,312
33,22,7,1294900,0,0,VILLAGE,Adalaikalabhairavapuram,Rural,100,434,206,228,44,19,25,0,0,0,0,0,0,304,180,124,130,26,104,196,138,58,190,138,52,61,55,6,85,56,29,10,6,4,34,21,13,6,0,6,1,0,1,0,0,0,5,0,5,0,0,0,238,68,170
33,22,7,1295000,0,0,VILLAGE,Karaikkadu,Rural,10,36,21,15,2,0,2,4,1,3,0,0,0,28,20,8,8,1,7,16,15,1,15,14,1,1,1,0,14,13,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,20,6,14
33,22,7,1295100,0,0,VILLAGE,Attani,Rural,635,2691,1338,1353,302,147,155,466,231,235,0,0,0,1564,906,658,1127,432,695,1519,898,621,1485,888,597,455,291,164,843,439,404,25,17,8,162,141,21,34,10,24,2,1,1,29,8,21,0,0,0,3,1,2,1172,440,732
33,22,7,1295200,0,0,VILLAGE,Kalakkamangalam,Rural,336,1467,741,726,214,114,100,485,250,235,0,0,0,772,458,314,695,283,412,850,469,381,416,354,62,75,72,3,286,229,57,0,0,0,55,53,2,434,115,319,7,6,1,410,94,316,0,0,0,17,15,2,617,272,345
33,22,7,1295300,0,0,VILLAGE,Tiruvayppadi,Rural,102,458,232,226,44,22,22,39,22,17,0,0,0,353,195,158,105,37,68,243,144,99,243,144,99,55,53,2,136,48,88,2,1,1,50,42,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,88,127
33,22,7,1295400,0,0,VILLAGE,Omakkavayal,Rural,28,122,55,67,13,3,10,10,6,4,0,0,0,93,49,44,29,6,23,69,33,36,68,33,35,18,12,6,46,17,29,0,0,0,4,4,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,53,22,31
