STATE,DISTRICT,SUB-DISTT,TOWN_VILL,WARD,EB,LEVEL,NAME,TRU,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,NON_WORK_P,NON_WORK_M,NON_WORK_F
33,22,5,1264300,0,0,VILLAGE,Chithur,Rural,134,599,306,293,89,47,42,82,43,39,0,0,0,295,188,107,304,118,186,277,160,117,192,151,41,134,105,29,9,4,5,1,1,0,48,41,7,85,9,76,0,0,0,71,2,69,0,0,0,14,7,7,322,146,176
33,22,5,1264400,0,0,VILLAGE,Rarapuram,Rural,123,490,227,263,52,21,31,231,114,117,0,0,0,324,181,143,166,46,120,224,140,84,98,75,23,29,22,7,3,1,2,1,1,0,65,51,14,126,65,61,2,1,1,117,60,57,0,0,0,7,4,3,266,87,179
33,22,5,1264500,0,0,VILLAGE,Kummangudi,Rural,133,555,277,278,54,27,27,123,63,60,0,0,0,330,198,132,225,79,146,327,192,135,327,192,135,81,38,43,113,39,74,3,2,1,130,113,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,85,143
33,22,5,1264600,0,0,VILLAGE,Mallangudi,Rural,160,508,251,257,55,25,30,0,0,0,0,0,0,308,192,116,200,59,141,275,137,138,183,114,69,36,30,6,110,60,50,19,10,9,18,14,4,92,23,69,7,2,5,65,16,49,15,1,14,5,4,1,233,114,119
33,22,5,1264700,0,0,VILLAGE,Peraiyur,Rural,164,736,367,369,109,52,57,162,82,80,0,0,0,340,204,136,396,163,233,359,204,155,44,37,7,4,4,0,3,3,0,0,0,0,37,30,7,315,167,148,5,3,2,225,106,119,1,1,0,84,57,27,377,163,214
33,22,5,1264800,0,0,VILLAGE,Arasandampatti,Rural,84,469,233,236,81,41,40,152,76,76,0,0,0,278,170,108,191,63,128,193,119,74,170,112,58,103,63,40,3,0,3,1,1,0,63,48,15,23,7,16,1,0,1,22,7,15,0,0,0,0,0,0,276,114,162
33,22,5,1264900,0,0,VILLAGE,Kadambavayal,Rural,13,55,30,25,4,1,3,53,29,24,0,0,0,40,27,13,15,3,12,21,14,7,20,14,6,14,9,5,1,0,1,0,0,0,5,5,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,34,16,18
33,22,5,1265000,0,0,VILLAGE,Pilakudipatti,Rural,77,389,194,195,51,19,32,112,59,53,0,0,0,191,124,67,198,70,128,210,107,103,202,102,100,190,94,96,2,0,2,0,0,0,10,8,2,8,5,3,0,0,0,7,5,2,1,0,1,0,0,0,179,87,92
33,22,5,1265100,0,0,VILLAGE,Kottur       ,Rural,928,3902,1904,1998,395,215,180,554,288,266,0,0,0,2495,1422,1073,1407,482,925,1615,1052,563,1156,813,343,212,161,51,162,89,73,43,29,14,739,534,205,459,239,220,116,86,30,286,128,158,12,3,9,45,22,23,2287,852,1435
33,22,5,1265200,0,0,VILLAGE,Kulamangalam,Rural,492,2327,1137,1190,245,129,116,669,337,332,0,0,0,1365,811,554,962,326,636,1337,688,649,1334,688,646,754,349,405,329,136,193,21,17,4,230,186,44,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,990,449,541
33,22,5,1265300,0,0,VILLAGE,Melappanaiyur  ,Rural,1068,4562,2261,2301,465,239,226,1061,522,539,0,0,0,2888,1663,1225,1674,598,1076,2505,1372,1133,2053,1229,824,559,328,231,617,313,304,131,4,127,746,584,162,452,143,309,27,11,16,313,114,199,72,1,71,40,17,23,2057,889,1168
33,22,5,1265400,0,0,VILLAGE,Kulipirai,Rural,804,2843,1315,1528,245,129,116,631,303,328,0,0,0,1958,1057,901,885,258,627,1069,729,340,512,427,85,39,38,1,31,28,3,19,6,13,423,355,68,557,302,255,16,15,1,510,262,248,8,6,2,23,19,4,1774,586,1188
33,22,5,1265500,0,0,VILLAGE,Valakurichi,Rural,204,718,329,389,79,38,41,141,61,80,0,0,0,431,245,186,287,84,203,374,177,197,201,110,91,123,71,52,10,4,6,33,14,19,35,21,14,173,67,106,101,36,65,53,19,34,9,3,6,10,9,1,344,152,192
33,22,5,1265600,0,0,VILLAGE,Kovanur,Rural,213,818,382,436,97,42,55,328,163,165,0,0,0,453,289,164,365,93,272,497,246,251,328,146,182,232,100,132,82,35,47,1,0,1,13,11,2,169,100,69,1,1,0,161,93,68,1,0,1,6,6,0,321,136,185
33,22,5,1265700,0,0,VILLAGE,Sundaram,Rural,173,661,281,380,58,32,26,162,75,87,0,0,0,357,196,161,304,85,219,248,142,106,82,67,15,43,36,7,2,2,0,0,0,0,37,29,8,166,75,91,36,13,23,97,33,64,1,0,1,32,29,3,413,139,274
33,22,5,1265800,0,0,VILLAGE,Mathiyani,Rural,237,1149,565,584,137,63,74,83,39,44,0,0,0,742,462,280,407,103,304,715,339,376,713,339,374,596,287,309,46,24,22,11,6,5,60,22,38,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,434,226,208
33,22,5,1265900,0,0,VILLAGE,Sembuchi,Rural,417,1746,846,900,199,89,110,254,131,123,0,0,0,935,566,369,811,280,531,553,446,107,545,443,102,303,248,55,37,24,13,12,5,7,193,166,27,8,3,5,6,2,4,0,0,0,1,0,1,1,1,0,1193,400,793
33,22,5,1266000,0,0,VILLAGE,Konnaiyur  ,Rural,399,1943,933,1010,228,120,108,319,146,173,0,0,0,1215,696,519,728,237,491,745,549,196,657,503,154,205,127,78,88,70,18,6,5,1,358,301,57,88,46,42,11,1,10,47,19,28,4,3,1,26,23,3,1198,384,814
33,22,5,1266100,0,0,VILLAGE,Nathupatti,Rural,48,237,120,117,32,14,18,0,0,0,0,0,0,120,76,44,117,44,73,71,68,3,63,61,2,51,50,1,0,0,0,0,0,0,12,11,1,8,7,1,3,3,0,0,0,0,0,0,0,5,4,1,166,52,114
33,22,5,1266200,0,0,VILLAGE,Alavayal,Rural,599,2757,1420,1337,336,174,162,25,15,10,0,0,0,1499,952,547,1258,468,790,1250,848,402,1136,813,323,853,582,271,89,63,26,4,3,1,190,165,25,114,35,79,23,9,14,75,21,54,0,0,0,16,5,11,1507,572,935
33,22,5,1266300,0,0,VILLAGE,Kandianatham,Rural,379,1594,793,801,208,98,110,106,54,52,0,0,0,910,568,342,684,225,459,880,470,410,755,468,287,440,280,160,187,71,116,16,15,1,112,102,10,125,2,123,3,0,3,121,1,120,0,0,0,1,1,0,714,323,391
33,22,5,1266400,0,0,VILLAGE,Thuthur,Rural,358,1577,788,789,207,108,99,694,352,342,0,0,0,853,533,320,724,255,469,693,457,236,622,402,220,9,9,0,453,259,194,6,6,0,154,128,26,71,55,16,1,0,1,50,38,12,0,0,0,20,17,3,884,331,553
33,22,5,1266500,0,0,VILLAGE,Moolangudi  ,Rural,577,2363,1150,1213,276,145,131,247,121,126,0,0,0,1408,775,633,955,375,580,923,679,244,887,656,231,305,265,40,129,70,59,7,4,3,446,317,129,36,23,13,12,7,5,6,1,5,0,0,0,18,15,3,1440,471,969
33,22,5,1266600,0,0,VILLAGE,Melamelanilai,Rural,294,1048,468,580,113,57,56,124,56,68,0,0,0,570,342,228,478,126,352,305,218,87,299,218,81,229,168,61,5,3,2,6,2,4,59,45,14,6,0,6,2,0,2,0,0,0,0,0,0,4,0,4,743,250,493
33,22,5,1266700,0,0,VILLAGE,Mekkinipatti,Rural,53,221,107,114,11,8,3,36,17,19,0,0,0,157,82,75,64,25,39,143,68,75,142,68,74,54,39,15,34,24,10,1,1,0,53,4,49,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,78,39,39
33,22,5,1266800,0,0,VILLAGE,Sevalur,Rural,415,1561,675,886,154,75,79,449,208,241,0,0,0,844,473,371,717,202,515,1020,433,587,980,432,548,436,213,223,367,96,271,11,2,9,166,121,45,40,1,39,2,0,2,28,1,27,0,0,0,10,0,10,541,242,299
33,22,5,1266900,0,0,VILLAGE,Athur,Rural,151,696,350,346,65,37,28,59,27,32,0,0,0,427,271,156,269,79,190,337,223,114,309,207,102,163,144,19,36,21,15,8,4,4,102,38,64,28,16,12,3,2,1,22,11,11,0,0,0,3,3,0,359,127,232
33,22,5,1267000,0,0,VILLAGE,Virachilai I Bit    ,Rural,1267,5596,2681,2915,597,309,288,847,406,441,0,0,0,3333,1886,1447,2263,795,1468,2802,1590,1212,2096,1310,786,1082,607,475,249,133,116,87,56,31,678,514,164,706,280,426,141,88,53,511,164,347,17,6,11,37,22,15,2794,1091,1703
33,22,5,1267100,0,0,VILLAGE,Lembalakudi,Rural,935,4491,2191,2300,489,239,250,537,257,280,0,0,0,2522,1470,1052,1969,721,1248,2051,1232,819,1400,958,442,624,409,215,175,93,82,34,15,19,567,441,126,651,274,377,197,99,98,380,143,237,3,1,2,71,31,40,2440,959,1481
33,22,5,1267200,0,0,VILLAGE,Thekkattur,Rural,1721,8009,4053,3956,887,457,430,708,372,336,0,0,0,5280,3066,2214,2729,987,1742,3245,2189,1056,2026,1657,369,845,676,169,105,85,20,18,9,9,1058,887,171,1219,532,687,161,125,36,855,263,592,32,16,16,171,128,43,4764,1864,2900
33,22,5,1267300,0,0,VILLAGE,Valayampatti,Rural,94,488,248,240,68,37,31,4,3,1,0,0,0,252,153,99,236,95,141,178,120,58,125,99,26,71,57,14,22,13,9,1,0,1,31,29,2,53,21,32,1,0,1,48,18,30,1,0,1,3,3,0,310,128,182
33,22,5,1267400,0,0,VILLAGE,Perungudi   ,Rural,1274,5672,2717,2955,728,354,374,1361,639,722,20,11,9,3234,1876,1358,2438,841,1597,2680,1519,1161,2034,1290,744,1275,863,412,418,205,213,96,56,40,245,166,79,646,229,417,144,120,24,416,59,357,26,5,21,60,45,15,2992,1198,1794
33,22,5,1267500,0,0,VILLAGE,Poovampatti,Rural,53,230,112,118,32,15,17,125,58,67,0,0,0,147,83,64,83,29,54,139,71,68,117,60,57,33,20,13,77,37,40,2,0,2,5,3,2,22,11,11,0,0,0,15,6,9,2,0,2,5,5,0,91,41,50
33,22,5,1267600,0,0,VILLAGE,Mirattunilai    ,Rural,887,4322,2128,2194,504,267,237,956,451,505,0,0,0,2467,1426,1041,1855,702,1153,2151,1209,942,1018,650,368,225,133,92,475,231,244,2,1,1,316,285,31,1133,559,574,263,159,104,834,382,452,10,3,7,26,15,11,2171,919,1252
33,22,5,1267700,0,0,VILLAGE,Sirayampatti,Rural,102,504,256,248,53,28,25,175,87,88,0,0,0,337,191,146,167,65,102,268,139,129,206,110,96,158,76,82,23,11,12,0,0,0,25,23,2,62,29,33,2,0,2,59,29,30,0,0,0,1,0,1,236,117,119
33,22,5,1267800,0,0,VILLAGE,Rayaregunathasamudram,Rural,137,654,333,321,80,48,32,52,25,27,0,0,0,413,233,180,241,100,141,174,154,20,174,154,20,78,73,5,0,0,0,1,0,1,95,81,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,179,301
33,22,5,1267900,0,0,VILLAGE,Kottaiyur,Rural,460,2025,962,1063,245,129,116,800,394,406,0,0,0,1218,684,534,807,278,529,870,490,380,157,119,38,16,10,6,33,19,14,3,1,2,105,89,16,713,371,342,9,6,3,669,336,333,11,8,3,24,21,3,1155,472,683
33,22,5,1268000,0,0,VILLAGE,Sokkanathapatti,Rural,50,239,114,125,26,9,17,99,47,52,0,0,0,117,66,51,122,48,74,155,76,79,76,72,4,56,52,4,0,0,0,0,0,0,20,20,0,79,4,75,77,4,73,1,0,1,0,0,0,1,0,1,84,38,46
33,22,5,1268100,0,0,VILLAGE,Pilivalam,Rural,180,780,383,397,95,51,44,15,6,9,0,0,0,466,269,197,314,114,200,488,242,246,462,226,236,161,60,101,126,60,66,16,5,11,159,101,58,26,16,10,0,0,0,0,0,0,0,0,0,26,16,10,292,141,151
33,22,5,1268200,0,0,VILLAGE,Ennapatti,Rural,95,452,245,207,54,31,23,196,105,91,0,0,0,289,180,109,163,65,98,271,147,124,148,143,5,98,97,1,0,0,0,4,4,0,46,42,4,123,4,119,119,4,115,1,0,1,1,0,1,2,0,2,181,98,83
33,22,5,1268300,0,0,VILLAGE,Neikonam,Rural,234,1058,506,552,121,67,54,219,95,124,0,0,0,572,329,243,486,177,309,544,280,264,333,243,90,174,140,34,79,40,39,9,8,1,71,55,16,211,37,174,8,1,7,192,32,160,1,0,1,10,4,6,514,226,288
33,22,5,1268400,0,0,VILLAGE,Virachilai II Bit,Rural,257,1319,655,664,151,75,76,617,299,318,0,0,0,687,415,272,632,240,392,441,379,62,352,322,30,213,198,15,11,9,2,8,7,1,120,108,12,89,57,32,1,0,1,85,56,29,2,0,2,1,1,0,878,276,602
33,22,5,1268500,0,0,VILLAGE,Kannanoor I Bit,Rural,239,1231,591,640,156,72,84,314,151,163,0,0,0,698,417,281,533,174,359,651,350,301,590,318,272,409,221,188,125,53,72,1,0,1,55,44,11,61,32,29,38,22,16,23,10,13,0,0,0,0,0,0,580,241,339
33,22,5,1268600,0,0,VILLAGE,Ponnamaravathi East ,Rural,997,4111,1906,2205,559,263,296,745,348,397,0,0,0,2423,1371,1052,1688,535,1153,1750,1103,647,1381,927,454,316,185,131,530,317,213,46,25,21,489,400,89,369,176,193,8,4,4,85,31,54,8,1,7,268,140,128,2361,803,1558
33,22,5,1268700,0,0,VILLAGE,Ponnamaravathi West ,Rural,1429,6557,3273,3284,863,437,426,1207,583,624,10,6,4,4027,2380,1647,2530,893,1637,2436,1889,547,2073,1686,387,273,217,56,485,320,165,112,76,36,1203,1073,130,363,203,160,217,123,94,68,27,41,7,5,2,71,48,23,4121,1384,2737
33,22,5,1268800,0,0,VILLAGE,R.Palakurichy,Rural,449,2137,1057,1080,272,143,129,231,129,102,0,0,0,1199,713,486,938,344,594,860,590,270,321,295,26,191,185,6,21,18,3,16,13,3,93,79,14,539,295,244,64,50,14,441,223,218,14,4,10,20,18,2,1277,467,810
33,22,5,1268900,0,0,VILLAGE,Varpattu  ,Rural,2004,8341,4036,4305,1055,525,530,935,457,478,0,0,0,4614,2679,1935,3727,1357,2370,4009,2405,1604,3256,2089,1167,1228,814,414,1192,577,615,45,31,14,791,667,124,753,316,437,60,35,25,509,179,330,45,15,30,139,87,52,4332,1631,2701
33,22,5,1269000,0,0,VILLAGE,Keelakurichipatti,Rural,29,121,60,61,17,9,8,99,47,52,0,0,0,58,33,25,63,27,36,52,29,23,52,29,23,52,29,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,31,38
33,22,5,1269100,0,0,VILLAGE,Thirukulambur,Rural,1216,5647,2888,2759,701,351,350,492,238,254,0,0,0,3075,1902,1173,2572,986,1586,3200,1784,1416,3186,1778,1408,2156,1179,977,711,336,375,68,39,29,251,224,27,14,6,8,0,0,0,12,5,7,0,0,0,2,1,1,2447,1104,1343
33,22,5,1269200,0,0,VILLAGE,Rangiyam  ,Rural,1039,4281,2086,2195,472,234,238,571,278,293,0,0,0,2552,1470,1082,1729,616,1113,1746,1187,559,1368,975,393,347,273,74,444,242,202,21,14,7,556,446,110,378,212,166,22,6,16,301,164,137,4,1,3,51,41,10,2535,899,1636
33,22,5,1269300,0,0,VILLAGE,Thiruvasapuram,Rural,188,855,438,417,104,52,52,135,63,72,0,0,0,439,282,157,416,156,260,260,238,22,168,164,4,129,128,1,3,3,0,2,1,1,34,32,2,92,74,18,7,7,0,82,64,18,0,0,0,3,3,0,595,200,395
33,22,5,1269400,0,0,VILLAGE,Kannanoor II Bit,Rural,79,443,230,213,58,32,26,81,41,40,0,0,0,211,127,84,232,103,129,285,148,137,285,148,137,226,115,111,43,18,25,2,1,1,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,82,76
33,22,5,1269500,0,0,VILLAGE,Perendurai,Rural,107,513,262,251,64,30,34,169,81,88,27,16,11,291,179,112,222,83,139,276,163,113,153,101,52,51,24,27,5,0,5,4,4,0,93,73,20,123,62,61,102,52,50,14,5,9,1,0,1,6,5,1,237,99,138
33,22,5,1269600,0,0,VILLAGE,Melur,Rural,529,2375,1177,1198,261,144,117,1262,629,633,0,0,0,1350,807,543,1025,370,655,924,622,302,449,416,33,242,228,14,40,38,2,5,5,0,162,145,17,475,206,269,155,86,69,261,81,180,3,1,2,56,38,18,1451,555,896
33,22,5,1269700,0,0,VILLAGE,Alavayal,Rural,58,263,145,118,27,16,11,40,22,18,0,0,0,206,125,81,57,20,37,74,56,18,57,48,9,22,17,5,0,0,0,0,0,0,35,31,4,17,8,9,0,0,0,2,0,2,13,6,7,2,2,0,189,89,100
33,22,5,1269800,0,0,VILLAGE,Tirumayam  ,Rural,1784,8350,4165,4185,880,448,432,2529,1231,1298,0,0,0,5779,3252,2527,2571,913,1658,3497,2232,1265,3352,2172,1180,1196,688,508,479,187,292,71,15,56,1606,1282,324,145,60,85,34,11,23,77,32,45,4,0,4,30,17,13,4853,1933,2920
33,22,5,1269900,0,0,VILLAGE,Elanjavur,Rural,255,1254,596,658,133,68,65,508,242,266,0,0,0,835,447,388,419,149,270,409,248,161,205,179,26,65,63,2,5,5,0,1,1,0,134,110,24,204,69,135,2,0,2,183,55,128,1,0,1,18,14,4,845,348,497
33,22,5,1270000,0,0,VILLAGE,Rayavaram,Rural,779,3257,1601,1656,369,209,160,778,403,375,0,0,0,2231,1221,1010,1026,380,646,1089,832,257,923,787,136,59,59,0,136,108,28,84,72,12,644,548,96,166,45,121,5,3,2,118,11,107,4,3,1,39,28,11,2168,769,1399
33,22,5,1270100,0,0,VILLAGE,Sengirai     ,Rural,653,3016,1480,1536,348,192,156,529,268,261,0,0,0,1685,958,727,1331,522,809,1336,826,510,896,645,251,171,134,37,449,294,155,17,12,5,259,205,54,440,181,259,82,28,54,86,17,69,5,3,2,267,133,134,1680,654,1026
